                  上证50 (000016) 
      时间	    开盘	    最高	    最低	    收盘	         成交量	  MA2.MA1   	  MA2.MA2   	  MA2.MA3   	  MA2.MA4   	  MA2.MA5   	  MA2.MA6   	  MA2.MA7   	  MA2.MA8   	  MA2.MA9   	  MA2.MA10  	VOL-TDX.VVOL  	VOL-TDX.      	VOL-TDX.VOLUME	VOL-TDX.MAVOL1	VOL-TDX.MAVOL2	 MACD.DIF   	 MACD.DEA   	 MACD.MACD  	 
 2019/08/12	 2787.44	 2825.09	 2782.77	 2824.80	       22136996	    2778.35	    2826.68	    2862.59	    2842.18	    2831.84	    2627.03	           	           	           	           	           	       0.00	22136996.00	27691016.00	26760672.00	     -26.81	     -14.15	     -25.33	
 2019/08/13	 2807.96	 2812.49	 2787.12	 2792.91	       21464034	    2784.80	    2811.57	    2858.00	    2843.47	    2833.63	    2628.45	           	           	           	           	           	       0.00	21464034.00	24595484.00	26637378.00	     -27.50	     -16.82	     -21.37	
 2019/08/14	 2827.04	 2831.34	 2803.86	 2804.36	       26108220	    2796.22	    2800.74	    2854.47	    2844.55	    2835.43	    2630.01	           	           	           	           	           	       0.00	26108220.00	24899436.00	26859396.00	     -26.82	     -18.82	     -16.00	
 2019/08/15	 2758.74	 2815.15	 2756.38	 2814.39	       25284676	    2801.72	    2793.39	    2852.23	    2846.03	    2837.40	    2631.64	           	           	           	           	           	       0.00	25284676.00	24074978.00	26960696.00	     -25.18	     -20.09	     -10.18	
 2019/08/16	 2817.27	 2846.26	 2805.81	 2824.23	       24147328	    2812.14	    2791.44	    2848.66	    2848.33	    2839.08	    2633.02	           	           	           	           	           	       0.00	24147328.00	23828250.00	26381032.00	     -22.82	     -20.64	      -4.37	
 2019/08/19	 2839.25	 2877.47	 2823.87	 2877.23	       41911168	    2822.62	    2800.49	    2848.43	    2851.25	    2839.83	    2634.74	           	           	           	           	           	       0.00	41911168.00	27783086.00	27737050.00	     -16.49	     -19.81	       6.64	
 2019/08/20	 2869.16	 2883.55	 2864.71	 2875.65	       29817584	    2839.17	    2811.98	    2848.16	    2853.81	    2841.01	    2636.22	           	           	           	           	           	       0.00	29817584.00	29453796.00	27024640.00	     -11.46	     -18.14	      13.35	
 2019/08/21	 2868.63	 2875.01	 2864.81	 2869.22	       21637444	    2852.14	    2824.18	    2846.29	    2855.81	    2842.00	    2637.69	           	           	           	           	           	       0.00	21637444.00	28559640.00	26729538.00	      -7.91	     -16.09	      16.37	
 2019/08/22	 2878.73	 2881.06	 2862.44	 2878.00	       20493056	    2864.87	    2833.29	    2843.63	    2857.85	    2843.12	    2639.28	           	           	           	           	           	       0.00	20493056.00	27601316.00	25838148.00	      -4.33	     -13.74	      18.82	
 2019/08/23	 2880.57	 2923.93	 2876.02	 2917.38	       24138056	    2883.50	    2847.82	    2842.53	    2860.76	    2843.93	    2641.08	           	           	           	           	           	       0.00	24138056.00	27599462.00	25713856.00	       1.66	     -10.66	      24.64	
 2019/08/26	 2869.46	 2882.45	 2854.51	 2863.48	       26436578	    2880.75	    2851.69	    2839.18	    2863.00	    2844.19	    2642.90	           	           	           	           	           	       0.00	26436578.00	24504544.00	26143814.00	       2.04	      -8.12	      20.32	
 2019/08/27	 2883.42	 2915.84	 2881.00	 2887.24	       35741368	    2883.06	    2861.12	    2836.34	    2865.40	    2844.68	    2644.82	           	           	           	           	           	       0.00	35741368.00	25689300.00	27571548.00	       4.21	      -5.65	      19.72	
 2019/08/28	 2883.35	 2887.85	 2860.71	 2867.03	       23610764	    2882.63	    2867.39	    2834.06	    2867.83	    2844.90	    2646.80	           	           	           	           	           	       0.00	23610764.00	26083964.00	27321802.00	       4.24	      -3.67	      15.84	
 2019/08/29	 2867.77	 2871.63	 2843.28	 2855.45	       22386670	    2878.12	    2871.49	    2832.44	    2870.10	    2845.45	    2648.58	           	           	           	           	           	       0.00	22386670.00	26462688.00	27032002.00	       3.30	      -2.28	      11.16	
 2019/08/30	 2878.21	 2886.35	 2856.03	 2872.40	       25922976	    2869.12	    2876.31	    2833.87	    2872.86	    2847.00	    2650.26	           	           	           	           	           	       0.00	25922976.00	26819672.00	27209566.00	       3.88	      -1.05	       9.85	
 2019/09/02	 2871.29	 2902.41	 2866.75	 2894.96	       29753214	    2875.42	    2878.08	    2839.28	    2875.38	    2848.56	    2652.04	           	           	           	           	           	       0.00	29753214.00	27482998.00	25993772.00	       6.08	       0.38	      11.41	
 2019/09/03	 2897.29	 2900.76	 2878.10	 2892.18	       25904982	    2876.40	    2879.73	    2845.86	    2876.70	    2849.99	    2653.77	           	           	           	           	           	       0.00	25904982.00	25515722.00	25602510.00	       7.52	       1.81	      11.43	
 2019/09/04	 2888.97	 2919.68	 2887.59	 2919.68	       37647144	    2886.93	    2884.78	    2854.48	    2878.75	    2851.62	    2655.56	           	           	           	           	           	       0.00	37647144.00	28322998.00	27203480.00	      10.76	       3.60	      14.32	
 2019/09/05	 2938.14	 2988.21	 2938.14	 2955.84	       52852272	    2907.01	    2892.56	    2862.93	    2881.44	    2853.51	    2657.29	           	           	           	           	           	       0.00	52852272.00	34416116.00	30439402.00	      16.05	       6.09	      19.93	
 2019/09/06	 2974.80	 2981.24	 2955.82	 2981.07	       31465368	    2928.75	    2898.93	    2873.38	    2884.70	    2855.39	    2659.17	           	           	           	           	           	       0.00	31465368.00	35524596.00	31172134.00	      22.03	       9.28	      25.51	
 2019/09/09	 3004.80	 3008.67	 2974.23	 2981.59	       38695800	    2946.07	    2910.74	    2881.21	    2887.83	    2856.69	    2661.08	           	           	           	           	           	       0.00	38695800.00	37313112.00	32398056.00	      26.51	      12.72	      27.57	
 2019/09/10	 2987.51	 2988.06	 2958.31	 2969.80	       36034680	    2961.60	    2919.00	    2890.06	    2890.55	    2858.05	    2663.04	           	           	           	           	           	       0.00	36034680.00	39339052.00	32427388.00	      28.77	      15.93	      25.68	
 2019/09/11	 2978.97	 2980.66	 2946.57	 2957.14	       35199336	    2969.09	    2928.01	    2897.70	    2892.46	    2859.25	    2664.98	           	           	           	           	           	       0.00	35199336.00	38849492.00	33586244.00	      29.20	      18.59	      21.24	
 2019/09/12	 2970.01	 3001.23	 2963.45	 2999.56	       31824410	    2977.83	    2942.42	    2906.96	    2893.41	    2860.89	    2667.11	           	           	           	           	           	       0.00	31824410.00	34643920.00	34530020.00	      32.60	      21.39	      22.42	
 2019/09/16	 3003.65	 3004.88	 2972.58	 2982.45	       32533940	    2978.11	    2953.43	    2914.87	    2894.14	    2862.45	    2669.04	           	           	           	           	           	       0.00	32533940.00	34857632.00	35191116.00	      33.52	      23.81	      19.41	
 2019/09/17	 2974.01	 2974.01	 2929.31	 2937.01	       30722496	    2969.19	    2957.63	    2917.86	    2893.93	    2864.27	    2671.02	           	           	           	           	           	       0.00	30722496.00	33262972.00	35288044.00	      30.23	      25.10	      10.27	
 2019/09/18	 2947.97	 2967.86	 2947.68	 2954.36	       23353924	    2966.10	    2963.85	    2921.79	    2894.67	    2866.34	    2673.17	           	           	           	           	           	       0.00	23353924.00	30726822.00	35032936.00	      28.70	      25.82	       5.76	
 2019/09/19	 2965.03	 2965.11	 2941.66	 2956.83	       20942808	    2966.04	    2967.56	    2926.17	    2895.55	    2868.14	    2675.25	           	           	           	           	           	       0.00	20942808.00	27875516.00	33362504.00	      27.37	      26.13	       2.48	
 2019/09/20	 2964.92	 2970.72	 2956.92	 2963.43	       30230028	    2958.82	    2968.32	    2930.44	    2895.99	    2870.05	    2677.45	           	           	           	           	           	       0.00	30230028.00	27556640.00	31100280.00	      26.54	      26.21	       0.66	
 2019/09/23	 2955.26	 2955.26	 2916.43	 2930.91	       23782646	    2948.51	    2963.31	    2931.12	    2896.00	    2870.82	    2679.58	           	           	           	           	           	       0.00	23782646.00	25806380.00	30332006.00	      22.99	      25.57	      -5.15	
 2019/09/24	 2936.95	 2956.29	 2929.60	 2940.08	       22732296	    2949.12	    2959.16	    2934.95	    2894.95	    2871.21	    2681.81	           	           	           	           	           	       0.00	22732296.00	24208340.00	28735656.00	      20.68	      24.59	      -7.81	
 2019/09/25	 2930.14	 2942.00	 2923.15	 2928.84	       22526512	    2944.02	    2955.06	    2937.03	    2893.78	    2871.55	    2683.87	           	           	           	           	           	       0.00	22526512.00	24042858.00	27384840.00	      17.74	      23.22	     -10.96	
 2019/09/26	 2939.68	 2952.87	 2926.54	 2927.88	       31466918	    2938.23	    2952.14	    2940.07	    2893.17	    2871.61	    2685.88	           	           	           	           	           	       0.00	31466918.00	26147680.00	27011598.00	      15.16	      21.61	     -12.90	
 2019/09/27	 2929.32	 2934.33	 2916.07	 2929.47	       23014560	    2931.44	    2945.13	    2943.77	    2892.77	    2871.43	    2688.00	           	           	           	           	           	       0.00	23014560.00	24704586.00	26130612.00	      13.09	      19.90	     -13.63	
 2019/09/30	 2917.07	 2933.51	 2897.68	 2897.70	       19233020	    2924.79	    2936.65	    2945.04	    2891.70	    2870.89	    2689.75	           	           	           	           	           	       0.00	19233020.00	23794662.00	24800520.00	       8.78	      17.68	     -17.79	
 2019/10/08	 2898.53	 2938.87	 2898.53	 2922.35	       24961388	    2921.25	    2935.19	    2946.41	    2892.11	    2870.51	    2691.49	           	           	           	           	           	       0.00	24961388.00	24240480.00	24224410.00	       7.28	      15.60	     -16.64	
 2019/10/09	 2908.17	 2931.64	 2896.26	 2922.98	       26136018	    2920.08	    2932.05	    2947.95	    2892.80	    2870.05	    2693.24	           	           	           	           	           	       0.00	26136018.00	24962380.00	24502620.00	       6.06	      13.69	     -15.26	
 2019/10/10	 2917.82	 2944.02	 2910.35	 2940.80	       21996132	    2922.66	    2930.44	    2949.00	    2893.84	    2870.15	    2694.70	           	           	           	           	           	       0.00	21996132.00	23068224.00	24607952.00	       6.47	      12.25	     -11.56	
 2019/10/11	 2952.47	 2989.75	 2945.01	 2983.12	       31177124	    2933.39	    2932.41	    2950.37	    2895.42	    2870.67	    2696.45	           	           	           	           	           	       0.00	31177124.00	24700736.00	24702662.00	      10.08	      11.81	      -3.46	
 2019/10/14	 3007.36	 3040.50	 2997.66	 3013.53	       42543316	    2956.56	    2940.68	    2951.99	    2897.28	    2871.41	    2698.17	           	           	           	           	           	       0.00	42543316.00	29362796.00	26578728.00	      15.23	      12.50	       5.46	
 2019/10/15	 3018.86	 3019.29	 3005.87	 3015.42	       25446084	    2975.17	    2948.21	    2953.68	    2899.16	    2871.34	    2699.93	           	           	           	           	           	       0.00	25446084.00	29459734.00	26850108.00	      19.24	      13.85	      10.78	
 2019/10/16	 3015.17	 3043.45	 2999.38	 3004.72	       26256368	    2991.52	    2955.80	    2955.43	    2901.16	    2871.24	    2701.52	           	           	           	           	           	       0.00	26256368.00	29483804.00	27223092.00	      21.30	      15.34	      11.93	
 2019/10/17	 3009.69	 3018.65	 2997.84	 3011.75	       18936108	    3005.71	    2964.18	    2958.16	    2903.44	    2871.30	    2703.62	           	           	           	           	           	       0.00	18936108.00	28871800.00	25970012.00	      23.24	      16.92	      12.65	
 2019/10/18	 3020.01	 3027.61	 2961.13	 2963.18	       24631272	    3001.72	    2967.55	    2956.34	    2905.18	    2870.64	    2705.51	           	           	           	           	           	       0.00	24631272.00	27562630.00	26131684.00	      20.62	      17.66	       5.92	
 2019/10/21	 2957.97	 2973.79	 2950.30	 2968.91	       24223544	    2992.80	    2974.68	    2955.66	    2906.40	    2870.62	    2707.41	           	           	           	           	           	       0.00	24223544.00	23898676.00	26630736.00	      18.79	      17.88	       1.81	
 2019/10/22	 2983.84	 2983.84	 2956.90	 2973.22	       21001262	    2984.36	    2979.76	    2957.47	    2907.92	    2870.58	    2709.74	           	           	           	           	           	       0.00	21001262.00	23009710.00	26234722.00	      17.48	      17.80	      -0.64	
 2019/10/23	 2969.99	 2977.68	 2945.84	 2954.31	       22633012	    2974.27	    2982.90	    2957.47	    2909.14	    2870.40	    2711.78	           	           	           	           	           	       0.00	22633012.00	22285040.00	25884422.00	      14.75	      17.19	      -4.88	
 2019/10/24	 2963.34	 2976.37	 2945.68	 2959.03	       24482740	    2963.73	    2984.72	    2957.58	    2910.01	    2870.66	    2713.96	           	           	           	           	           	       0.00	24482740.00	23394366.00	26133084.00	      12.82	      16.32	      -6.99	
 2019/10/25	 2955.51	 2970.54	 2935.06	 2967.05	       24522584	    2964.50	    2983.11	    2957.76	    2910.61	    2871.28	    2716.17	           	           	           	           	           	       0.00	24522584.00	23372628.00	25467628.00	      11.80	      15.42	      -7.23	
